Age,Sex,FirstName,LastName,HeightInches,WeightPounds,WakeupTime,SleepTime
27,Female,Linda,Garcia,77,206,10,22
20,Male,Elizabeth,Rodriguez,86,183,14,24
96,Female,Karen,Smith,94,196,7,28
18,Male,Sarah,Johnson,92,289,12,22
35,Male,Susan,Garcia,66,134,14,24
18,Male,Sarah,Johnson,92,289,12,25
36,Female,William,Smith,90,121,9,23
18,Male,Joseph,Williams,72,258,6,22
28,Female,Michael,Johnson,80,132,14,26
80,Female,Charles,Rodriguez,73,221,8,26
35,Male,Susan,Garcia,66,134,14,27
70,Female,Jessica,Jones,65,193,6,23
80,Female,Charles,Rodriguez,73,221,6,21
52,Male,Thomas,Miller,88,193,7,23
18,Female,Jennifer,Williams,77,116,6,21
96,Female,Karen,Smith,94,196,12,21
66,Male,Robert,Brown,91,292,8,25
66,Male,Robert,Brown,91,292,6,22
66,Male,Robert,Brown,91,292,9,23
36,Female,William,Smith,90,121,5,28
27,Female,Linda,Garcia,77,206,7,22
28,Female,Michael,Johnson,80,132,5,23
63,Male,David,Miller,79,203,9,25
63,Female,Mary,Williams,76,119,6,28
36,Female,William,Smith,90,121,11,21
27,Female,Linda,Garcia,77,206,8,22
28,Female,Michael,Johnson,80,132,9,21
82,Female,Patricia,Johnson,95,132,12,25
32,Female,Nancy,Garcia,60,152,12,21
80,Female,Charles,Rodriguez,73,221,11,20
66,Male,Robert,Brown,91,292,7,26
18,Female,Jennifer,Williams,77,116,11,25
70,Female,Jessica,Jones,65,193,6,21
82,Female,Patricia,Johnson,95,132,11,23
22,Female,James,Garcia,91,233,11,27
36,Female,William,Smith,90,121,10,20
20,Male,Elizabeth,Rodriguez,86,183,6,28
52,Male,Thomas,Miller,88,193,9,21
18,Male,Sarah,Johnson,92,289,5,26
18,Female,Jennifer,Williams,77,116,5,28
71,Female,Daniel,Brown,89,226,8,25
63,Female,Mary,Williams,76,119,9,25
36,Female,William,Smith,90,121,9,21
96,Female,Karen,Smith,94,196,9,23
18,Male,Joseph,Williams,72,258,13,24
70,Female,Jessica,Jones,65,193,9,21
18,Male,Joseph,Williams,72,258,13,25
52,Male,Thomas,Miller,88,193,5,22
82,Female,Patricia,Johnson,95,132,12,21
71,Female,Daniel,Brown,89,226,13,27
18,Female,Jennifer,Williams,77,116,6,25
22,Female,James,Garcia,91,233,12,25
82,Female,Patricia,Johnson,95,132,7,21
28,Female,Michael,Johnson,80,132,14,20
96,Female,Karen,Smith,94,196,8,26
18,Male,Sarah,Johnson,92,289,8,22
63,Male,David,Miller,79,203,8,25
18,Male,Sarah,Johnson,92,289,13,21
71,Female,Daniel,Brown,89,226,6,21
20,Male,Elizabeth,Rodriguez,86,183,11,21
20,Male,Elizabeth,Rodriguez,86,183,8,21
32,Female,Nancy,Garcia,60,152,9,28
70,Female,Jessica,Jones,65,193,8,26
63,Female,Mary,Williams,76,119,5,20
18,Male,Joseph,Williams,72,258,9,25
20,Male,Elizabeth,Rodriguez,86,183,11,26
32,Female,Nancy,Garcia,60,152,6,22
32,Female,Nancy,Garcia,60,152,12,24
28,Female,Michael,Johnson,80,132,9,22
25,Female,John,Brown,87,152,6,25
63,Female,Mary,Williams,76,119,11,20
82,Female,Patricia,Johnson,95,132,5,21
20,Male,Elizabeth,Rodriguez,86,183,13,23
27,Female,Linda,Garcia,77,206,13,22
63,Female,Mary,Williams,76,119,5,25
25,Female,John,Brown,87,152,10,23
52,Male,Thomas,Miller,88,193,5,20
52,Male,Thomas,Miller,88,193,10,21
71,Female,Daniel,Brown,89,226,5,26
63,Male,David,Miller,79,203,5,22
18,Male,Joseph,Williams,72,258,5,26
18,Male,Sarah,Johnson,92,289,7,23
32,Female,Nancy,Garcia,60,152,6,28
18,Male,Sarah,Johnson,92,289,8,24
96,Female,Karen,Smith,94,196,14,26
36,Female,William,Smith,90,121,12,25
22,Female,James,Garcia,91,233,9,23
71,Female,Daniel,Brown,89,226,9,25
82,Female,Patricia,Johnson,95,132,12,22
71,Female,Daniel,Brown,89,226,10,27
32,Female,Nancy,Garcia,60,152,10,28
80,Female,Charles,Rodriguez,73,221,5,22
32,Female,Nancy,Garcia,60,152,6,21
25,Female,John,Brown,87,152,6,23
36,Female,William,Smith,90,121,7,25
27,Female,Linda,Garcia,77,206,6,22
82,Female,Patricia,Johnson,95,132,7,25
18,Male,Sarah,Johnson,92,289,9,21
32,Female,Nancy,Garcia,60,152,7,28
52,Male,Thomas,Miller,88,193,12,20
18,Male,Sarah,Johnson,92,289,12,21
20,Male,Elizabeth,Rodriguez,86,183,11,26
63,Female,Mary,Williams,76,119,9,23
18,Male,Sarah,Johnson,92,289,14,28
20,Male,Elizabeth,Rodriguez,86,183,11,22
71,Female,Daniel,Brown,89,226,12,27
96,Female,Karen,Smith,94,196,7,23
18,Female,Jennifer,Williams,77,116,7,28
70,Female,Jessica,Jones,65,193,11,28
70,Female,Jessica,Jones,65,193,13,27
71,Female,Daniel,Brown,89,226,11,23
18,Male,Joseph,Williams,72,258,13,21
18,Female,Jennifer,Williams,77,116,7,27
35,Male,Susan,Garcia,66,134,10,22
27,Female,Linda,Garcia,77,206,10,25
32,Female,Nancy,Garcia,60,152,11,21
63,Female,Mary,Williams,76,119,11,24
82,Female,Patricia,Johnson,95,132,7,22
96,Female,Karen,Smith,94,196,10,23
18,Male,Joseph,Williams,72,258,10,26
63,Female,Mary,Williams,76,119,9,25
20,Male,Elizabeth,Rodriguez,86,183,11,25
36,Female,William,Smith,90,121,9,25
52,Male,Thomas,Miller,88,193,7,20
18,Male,Joseph,Williams,72,258,14,26
22,Female,James,Garcia,91,233,5,21
35,Male,Susan,Garcia,66,134,9,20
27,Female,Linda,Garcia,77,206,8,27
63,Male,David,Miller,79,203,12,26
70,Female,Jessica,Jones,65,193,11,24
28,Female,Michael,Johnson,80,132,8,25
18,Male,Joseph,Williams,72,258,7,28
70,Female,Jessica,Jones,65,193,14,26
96,Female,Karen,Smith,94,196,10,23
71,Female,Daniel,Brown,89,226,9,23
63,Female,Mary,Williams,76,119,10,27
63,Female,Mary,Williams,76,119,10,28
36,Female,William,Smith,90,121,7,22
80,Female,Charles,Rodriguez,73,221,10,27
96,Female,Karen,Smith,94,196,6,21
18,Female,Jennifer,Williams,77,116,13,23
52,Male,Thomas,Miller,88,193,6,26
22,Female,James,Garcia,91,233,6,22
63,Female,Mary,Williams,76,119,6,25
35,Male,Susan,Garcia,66,134,12,23
52,Male,Thomas,Miller,88,193,6,23
18,Female,Jennifer,Williams,77,116,5,20
82,Female,Patricia,Johnson,95,132,7,24
66,Male,Robert,Brown,91,292,14,24
27,Female,Linda,Garcia,77,206,11,26
32,Female,Nancy,Garcia,60,152,9,20
70,Female,Jessica,Jones,65,193,13,27
27,Female,Linda,Garcia,77,206,8,21
82,Female,Patricia,Johnson,95,132,5,26
63,Male,David,Miller,79,203,13,28
32,Female,Nancy,Garcia,60,152,8,24
52,Male,Thomas,Miller,88,193,10,28
70,Female,Jessica,Jones,65,193,11,24
36,Female,William,Smith,90,121,13,24
18,Male,Sarah,Johnson,92,289,7,21
52,Male,Thomas,Miller,88,193,7,26
20,Male,Elizabeth,Rodriguez,86,183,13,20
36,Female,William,Smith,90,121,7,28
63,Male,David,Miller,79,203,14,27
70,Female,Jessica,Jones,65,193,7,20
63,Female,Mary,Williams,76,119,10,28
25,Female,John,Brown,87,152,9,27
82,Female,Patricia,Johnson,95,132,8,24
36,Female,William,Smith,90,121,9,28
80,Female,Charles,Rodriguez,73,221,12,28
27,Female,Linda,Garcia,77,206,5,24
96,Female,Karen,Smith,94,196,6,22
35,Male,Susan,Garcia,66,134,9,22
80,Female,Charles,Rodriguez,73,221,7,26
96,Female,Karen,Smith,94,196,9,24
27,Female,Linda,Garcia,77,206,9,24
28,Female,Michael,Johnson,80,132,7,22
20,Male,Elizabeth,Rodriguez,86,183,5,23
52,Male,Thomas,Miller,88,193,13,23
36,Female,William,Smith,90,121,12,26
96,Female,Karen,Smith,94,196,13,20
80,Female,Charles,Rodriguez,73,221,10,23
25,Female,John,Brown,87,152,12,23
18,Male,Sarah,Johnson,92,289,11,20
18,Female,Jennifer,Williams,77,116,14,21
63,Male,David,Miller,79,203,14,21
52,Male,Thomas,Miller,88,193,11,25
25,Female,John,Brown,87,152,10,24
71,Female,Daniel,Brown,89,226,12,23
63,Male,David,Miller,79,203,11,28
36,Female,William,Smith,90,121,13,27
32,Female,Nancy,Garcia,60,152,11,21
18,Male,Joseph,Williams,72,258,14,25
71,Female,Daniel,Brown,89,226,10,22
27,Female,Linda,Garcia,77,206,11,23
70,Female,Jessica,Jones,65,193,10,25
36,Female,William,Smith,90,121,13,22
18,Male,Joseph,Williams,72,258,9,20
22,Female,James,Garcia,91,233,9,21
96,Female,Karen,Smith,94,196,12,22
18,Male,Sarah,Johnson,92,289,11,21
18,Female,Jennifer,Williams,77,116,5,21
32,Female,Nancy,Garcia,60,152,10,25
32,Female,Nancy,Garcia,60,152,5,22
35,Male,Susan,Garcia,66,134,5,26
18,Male,Joseph,Williams,72,258,12,28
18,Male,Joseph,Williams,72,258,10,27
63,Female,Mary,Williams,76,119,12,20
52,Male,Thomas,Miller,88,193,12,21
82,Female,Patricia,Johnson,95,132,14,24
18,Male,Sarah,Johnson,92,289,9,25
96,Female,Karen,Smith,94,196,12,27
28,Female,Michael,Johnson,80,132,14,24
80,Female,Charles,Rodriguez,73,221,11,26
70,Female,Jessica,Jones,65,193,8,28
82,Female,Patricia,Johnson,95,132,14,20
63,Male,David,Miller,79,203,5,24
28,Female,Michael,Johnson,80,132,8,28
27,Female,Linda,Garcia,77,206,7,25
63,Female,Mary,Williams,76,119,12,28
66,Male,Robert,Brown,91,292,12,27
25,Female,John,Brown,87,152,14,26
18,Female,Jennifer,Williams,77,116,12,27
25,Female,John,Brown,87,152,5,20
36,Female,William,Smith,90,121,13,22
63,Male,David,Miller,79,203,6,21
52,Male,Thomas,Miller,88,193,6,22
28,Female,Michael,Johnson,80,132,10,24
66,Male,Robert,Brown,91,292,8,21
96,Female,Karen,Smith,94,196,5,25
18,Male,Sarah,Johnson,92,289,10,21
18,Male,Sarah,Johnson,92,289,6,27
20,Male,Elizabeth,Rodriguez,86,183,7,23
70,Female,Jessica,Jones,65,193,10,27
80,Female,Charles,Rodriguez,73,221,7,23
27,Female,Linda,Garcia,77,206,7,20
70,Female,Jessica,Jones,65,193,11,28
80,Female,Charles,Rodriguez,73,221,7,25
82,Female,Patricia,Johnson,95,132,5,20
66,Male,Robert,Brown,91,292,12,26
82,Female,Patricia,Johnson,95,132,11,28
63,Male,David,Miller,79,203,7,22
22,Female,James,Garcia,91,233,10,24
25,Female,John,Brown,87,152,7,28
22,Female,James,Garcia,91,233,10,23
18,Male,Sarah,Johnson,92,289,5,28
22,Female,James,Garcia,91,233,9,21
18,Male,Joseph,Williams,72,258,5,25
35,Male,Susan,Garcia,66,134,9,21
52,Male,Thomas,Miller,88,193,11,20
32,Female,Nancy,Garcia,60,152,13,27
71,Female,Daniel,Brown,89,226,9,23
22,Female,James,Garcia,91,233,8,22
96,Female,Karen,Smith,94,196,12,26
71,Female,Daniel,Brown,89,226,13,26
35,Male,Susan,Garcia,66,134,11,24
18,Male,Sarah,Johnson,92,289,12,24
20,Male,Elizabeth,Rodriguez,86,183,5,20
18,Male,Sarah,Johnson,92,289,12,28
28,Female,Michael,Johnson,80,132,6,25
52,Male,Thomas,Miller,88,193,7,25
25,Female,John,Brown,87,152,8,26
82,Female,Patricia,Johnson,95,132,8,20
18,Male,Joseph,Williams,72,258,13,26
63,Female,Mary,Williams,76,119,12,22
96,Female,Karen,Smith,94,196,5,25
25,Female,John,Brown,87,152,8,23
35,Male,Susan,Garcia,66,134,14,27
36,Female,William,Smith,90,121,10,24
63,Female,Mary,Williams,76,119,5,26
25,Female,John,Brown,87,152,12,21
18,Male,Sarah,Johnson,92,289,11,25
20,Male,Elizabeth,Rodriguez,86,183,8,24
18,Female,Jennifer,Williams,77,116,12,20
70,Female,Jessica,Jones,65,193,14,25
18,Female,Jennifer,Williams,77,116,14,25
66,Male,Robert,Brown,91,292,13,20
18,Female,Jennifer,Williams,77,116,7,27
18,Male,Joseph,Williams,72,258,11,27
71,Female,Daniel,Brown,89,226,12,27
70,Female,Jessica,Jones,65,193,8,28
22,Female,James,Garcia,91,233,14,27
63,Female,Mary,Williams,76,119,9,24
20,Male,Elizabeth,Rodriguez,86,183,8,20
20,Male,Elizabeth,Rodriguez,86,183,7,22
27,Female,Linda,Garcia,77,206,12,28
18,Male,Sarah,Johnson,92,289,13,23
52,Male,Thomas,Miller,88,193,7,24
71,Female,Daniel,Brown,89,226,7,24
18,Male,Sarah,Johnson,92,289,5,28
96,Female,Karen,Smith,94,196,9,26
52,Male,Thomas,Miller,88,193,13,23
80,Female,Charles,Rodriguez,73,221,5,28
82,Female,Patricia,Johnson,95,132,6,26
18,Male,Joseph,Williams,72,258,5,24
63,Male,David,Miller,79,203,5,23
35,Male,Susan,Garcia,66,134,9,22
18,Female,Jennifer,Williams,77,116,13,27
36,Female,William,Smith,90,121,5,21
71,Female,Daniel,Brown,89,226,13,23
22,Female,James,Garcia,91,233,10,22
82,Female,Patricia,Johnson,95,132,8,27
71,Female,Daniel,Brown,89,226,13,26
18,Male,Joseph,Williams,72,258,8,28
70,Female,Jessica,Jones,65,193,13,26
25,Female,John,Brown,87,152,11,20
66,Male,Robert,Brown,91,292,5,25
80,Female,Charles,Rodriguez,73,221,11,24
27,Female,Linda,Garcia,77,206,11,20
63,Male,David,Miller,79,203,9,21
22,Female,James,Garcia,91,233,13,27
80,Female,Charles,Rodriguez,73,221,13,24
18,Female,Jennifer,Williams,77,116,13,25
63,Female,Mary,Williams,76,119,5,24
18,Male,Sarah,Johnson,92,289,7,20
25,Female,John,Brown,87,152,5,21
20,Male,Elizabeth,Rodriguez,86,183,8,28
36,Female,William,Smith,90,121,7,21
66,Male,Robert,Brown,91,292,7,20
18,Male,Joseph,Williams,72,258,14,28
96,Female,Karen,Smith,94,196,6,21
70,Female,Jessica,Jones,65,193,10,26
36,Female,William,Smith,90,121,11,23
18,Male,Joseph,Williams,72,258,8,23
52,Male,Thomas,Miller,88,193,14,27
28,Female,Michael,Johnson,80,132,14,24
63,Male,David,Miller,79,203,12,26
18,Female,Jennifer,Williams,77,116,6,22
22,Female,James,Garcia,91,233,12,23
66,Male,Robert,Brown,91,292,6,27
25,Female,John,Brown,87,152,8,23
18,Female,Jennifer,Williams,77,116,6,28
80,Female,Charles,Rodriguez,73,221,7,26
66,Male,Robert,Brown,91,292,5,28
27,Female,Linda,Garcia,77,206,8,23
28,Female,Michael,Johnson,80,132,7,23
25,Female,John,Brown,87,152,13,22
27,Female,Linda,Garcia,77,206,8,27
20,Male,Elizabeth,Rodriguez,86,183,14,23
52,Male,Thomas,Miller,88,193,10,26
35,Male,Susan,Garcia,66,134,12,28
18,Male,Joseph,Williams,72,258,14,26
20,Male,Elizabeth,Rodriguez,86,183,7,23
35,Male,Susan,Garcia,66,134,10,22
63,Male,David,Miller,79,203,13,24
25,Female,John,Brown,87,152,12,23
36,Female,William,Smith,90,121,8,26
63,Female,Mary,Williams,76,119,9,24
18,Male,Joseph,Williams,72,258,10,21
52,Male,Thomas,Miller,88,193,10,24
18,Male,Joseph,Williams,72,258,9,22
52,Male,Thomas,Miller,88,193,13,21
71,Female,Daniel,Brown,89,226,6,21
52,Male,Thomas,Miller,88,193,13,28
36,Female,William,Smith,90,121,11,20
18,Female,Jennifer,Williams,77,116,13,22
28,Female,Michael,Johnson,80,132,14,23
27,Female,Linda,Garcia,77,206,8,21
20,Male,Elizabeth,Rodriguez,86,183,13,25
36,Female,William,Smith,90,121,10,21
82,Female,Patricia,Johnson,95,132,10,21
18,Male,Joseph,Williams,72,258,8,24
18,Female,Jennifer,Williams,77,116,8,25
80,Female,Charles,Rodriguez,73,221,13,21
70,Female,Jessica,Jones,65,193,10,24
63,Male,David,Miller,79,203,12,27
36,Female,William,Smith,90,121,12,26
71,Female,Daniel,Brown,89,226,7,22
18,Male,Joseph,Williams,72,258,12,22
80,Female,Charles,Rodriguez,73,221,12,22
28,Female,Michael,Johnson,80,132,11,26
52,Male,Thomas,Miller,88,193,10,28
80,Female,Charles,Rodriguez,73,221,12,22
52,Male,Thomas,Miller,88,193,8,21
82,Female,Patricia,Johnson,95,132,5,28
36,Female,William,Smith,90,121,13,26
80,Female,Charles,Rodriguez,73,221,12,24
18,Male,Sarah,Johnson,92,289,6,21
80,Female,Charles,Rodriguez,73,221,12,23
25,Female,John,Brown,87,152,12,20
20,Male,Elizabeth,Rodriguez,86,183,13,28
18,Female,Jennifer,Williams,77,116,11,25
27,Female,Linda,Garcia,77,206,14,28
27,Female,Linda,Garcia,77,206,5,22
66,Male,Robert,Brown,91,292,10,21
27,Female,Linda,Garcia,77,206,14,26
18,Female,Jennifer,Williams,77,116,13,25
80,Female,Charles,Rodriguez,73,221,9,21
18,Male,Sarah,Johnson,92,289,10,26
32,Female,Nancy,Garcia,60,152,8,26
18,Male,Joseph,Williams,72,258,8,20
27,Female,Linda,Garcia,77,206,13,28
52,Male,Thomas,Miller,88,193,12,23
25,Female,John,Brown,87,152,10,21
18,Male,Joseph,Williams,72,258,13,20
20,Male,Elizabeth,Rodriguez,86,183,10,25
18,Female,Jennifer,Williams,77,116,5,25
52,Male,Thomas,Miller,88,193,6,24
27,Female,Linda,Garcia,77,206,10,24
70,Female,Jessica,Jones,65,193,11,27
63,Male,David,Miller,79,203,10,27
52,Male,Thomas,Miller,88,193,13,20
20,Male,Elizabeth,Rodriguez,86,183,8,24
18,Male,Joseph,Williams,72,258,9,22
71,Female,Daniel,Brown,89,226,8,21
96,Female,Karen,Smith,94,196,12,27
82,Female,Patricia,Johnson,95,132,7,23
70,Female,Jessica,Jones,65,193,13,21
32,Female,Nancy,Garcia,60,152,14,20
66,Male,Robert,Brown,91,292,5,23
27,Female,Linda,Garcia,77,206,13,24
25,Female,John,Brown,87,152,5,22
52,Male,Thomas,Miller,88,193,14,20
63,Female,Mary,Williams,76,119,13,25
96,Female,Karen,Smith,94,196,5,24
36,Female,William,Smith,90,121,9,21
25,Female,John,Brown,87,152,11,28
82,Female,Patricia,Johnson,95,132,13,25
82,Female,Patricia,Johnson,95,132,8,26
36,Female,William,Smith,90,121,5,26
96,Female,Karen,Smith,94,196,12,20
36,Female,William,Smith,90,121,9,28
28,Female,Michael,Johnson,80,132,9,22
80,Female,Charles,Rodriguez,73,221,12,28
63,Male,David,Miller,79,203,13,23
71,Female,Daniel,Brown,89,226,14,22
96,Female,Karen,Smith,94,196,5,27
80,Female,Charles,Rodriguez,73,221,7,22
71,Female,Daniel,Brown,89,226,6,22
27,Female,Linda,Garcia,77,206,8,24
27,Female,Linda,Garcia,77,206,5,21
27,Female,Linda,Garcia,77,206,10,27
63,Male,David,Miller,79,203,8,20
22,Female,James,Garcia,91,233,6,21
27,Female,Linda,Garcia,77,206,11,25
18,Female,Jennifer,Williams,77,116,13,22
18,Male,Sarah,Johnson,92,289,6,23
63,Female,Mary,Williams,76,119,14,22
32,Female,Nancy,Garcia,60,152,5,21
20,Male,Elizabeth,Rodriguez,86,183,14,21
32,Female,Nancy,Garcia,60,152,10,24
71,Female,Daniel,Brown,89,226,9,27
18,Male,Joseph,Williams,72,258,12,24
63,Female,Mary,Williams,76,119,14,27
22,Female,James,Garcia,91,233,7,20
28,Female,Michael,Johnson,80,132,9,23
32,Female,Nancy,Garcia,60,152,12,25
52,Male,Thomas,Miller,88,193,14,28
71,Female,Daniel,Brown,89,226,11,27
18,Male,Joseph,Williams,72,258,9,20
32,Female,Nancy,Garcia,60,152,6,20
28,Female,Michael,Johnson,80,132,12,22
66,Male,Robert,Brown,91,292,14,22
18,Male,Joseph,Williams,72,258,13,25
32,Female,Nancy,Garcia,60,152,8,25
70,Female,Jessica,Jones,65,193,13,22
25,Female,John,Brown,87,152,7,28
32,Female,Nancy,Garcia,60,152,14,23
28,Female,Michael,Johnson,80,132,5,22
63,Male,David,Miller,79,203,13,26
82,Female,Patricia,Johnson,95,132,11,28
71,Female,Daniel,Brown,89,226,9,27
18,Female,Jennifer,Williams,77,116,13,24
20,Male,Elizabeth,Rodriguez,86,183,6,21
20,Male,Elizabeth,Rodriguez,86,183,10,24
32,Female,Nancy,Garcia,60,152,13,27
35,Male,Susan,Garcia,66,134,11,28
32,Female,Nancy,Garcia,60,152,12,23
36,Female,William,Smith,90,121,14,25
22,Female,James,Garcia,91,233,10,23
22,Female,James,Garcia,91,233,9,25
25,Female,John,Brown,87,152,8,25
35,Male,Susan,Garcia,66,134,10,21
63,Male,David,Miller,79,203,12,23
35,Male,Susan,Garcia,66,134,11,27
22,Female,James,Garcia,91,233,5,20
27,Female,Linda,Garcia,77,206,6,21
25,Female,John,Brown,87,152,11,23
80,Female,Charles,Rodriguez,73,221,14,22
18,Female,Jennifer,Williams,77,116,6,28
18,Male,Joseph,Williams,72,258,9,23
82,Female,Patricia,Johnson,95,132,8,26
63,Male,David,Miller,79,203,8,24
36,Female,William,Smith,90,121,14,24
35,Male,Susan,Garcia,66,134,5,21
18,Female,Jennifer,Williams,77,116,10,24
27,Female,Linda,Garcia,77,206,8,27
28,Female,Michael,Johnson,80,132,12,23
18,Female,Jennifer,Williams,77,116,7,28
32,Female,Nancy,Garcia,60,152,11,21
80,Female,Charles,Rodriguez,73,221,5,26
18,Male,Joseph,Williams,72,258,6,23
22,Female,James,Garcia,91,233,8,20
20,Male,Elizabeth,Rodriguez,86,183,11,28
63,Male,David,Miller,79,203,5,27
35,Male,Susan,Garcia,66,134,7,27
18,Male,Sarah,Johnson,92,289,6,28
52,Male,Thomas,Miller,88,193,5,24
96,Female,Karen,Smith,94,196,10,26
28,Female,Michael,Johnson,80,132,11,23
80,Female,Charles,Rodriguez,73,221,11,27
70,Female,Jessica,Jones,65,193,10,25
80,Female,Charles,Rodriguez,73,221,12,26
71,Female,Daniel,Brown,89,226,5,24
70,Female,Jessica,Jones,65,193,14,25
20,Male,Elizabeth,Rodriguez,86,183,12,25
66,Male,Robert,Brown,91,292,14,20
28,Female,Michael,Johnson,80,132,10,27
63,Male,David,Miller,79,203,6,24
18,Female,Jennifer,Williams,77,116,14,20
96,Female,Karen,Smith,94,196,14,27
66,Male,Robert,Brown,91,292,8,21
27,Female,Linda,Garcia,77,206,13,25
25,Female,John,Brown,87,152,8,23
82,Female,Patricia,Johnson,95,132,5,26
71,Female,Daniel,Brown,89,226,6,23
80,Female,Charles,Rodriguez,73,221,9,21
82,Female,Patricia,Johnson,95,132,10,22
18,Male,Joseph,Williams,72,258,10,25
28,Female,Michael,Johnson,80,132,12,25
18,Male,Joseph,Williams,72,258,6,28
27,Female,Linda,Garcia,77,206,12,28
63,Male,David,Miller,79,203,11,20
63,Male,David,Miller,79,203,11,23
28,Female,Michael,Johnson,80,132,10,25
32,Female,Nancy,Garcia,60,152,6,21
18,Female,Jennifer,Williams,77,116,11,23
63,Male,David,Miller,79,203,7,21
66,Male,Robert,Brown,91,292,6,25
25,Female,John,Brown,87,152,11,25
70,Female,Jessica,Jones,65,193,10,20
80,Female,Charles,Rodriguez,73,221,8,20
96,Female,Karen,Smith,94,196,11,20
35,Male,Susan,Garcia,66,134,10,24
71,Female,Daniel,Brown,89,226,11,27
80,Female,Charles,Rodriguez,73,221,6,27
52,Male,Thomas,Miller,88,193,12,24
18,Female,Jennifer,Williams,77,116,8,27
80,Female,Charles,Rodriguez,73,221,13,24
82,Female,Patricia,Johnson,95,132,13,26
32,Female,Nancy,Garcia,60,152,13,25
18,Male,Sarah,Johnson,92,289,13,27
70,Female,Jessica,Jones,65,193,5,26
27,Female,Linda,Garcia,77,206,13,21
63,Male,David,Miller,79,203,14,27
52,Male,Thomas,Miller,88,193,5,26
70,Female,Jessica,Jones,65,193,12,26
63,Male,David,Miller,79,203,13,25
80,Female,Charles,Rodriguez,73,221,9,28
66,Male,Robert,Brown,91,292,14,22
20,Male,Elizabeth,Rodriguez,86,183,7,28
35,Male,Susan,Garcia,66,134,13,27
66,Male,Robert,Brown,91,292,10,21
35,Male,Susan,Garcia,66,134,7,25
36,Female,William,Smith,90,121,5,28
80,Female,Charles,Rodriguez,73,221,6,20
63,Female,Mary,Williams,76,119,13,25
70,Female,Jessica,Jones,65,193,6,22
71,Female,Daniel,Brown,89,226,10,22
27,Female,Linda,Garcia,77,206,8,20
82,Female,Patricia,Johnson,95,132,6,22
36,Female,William,Smith,90,121,10,23
22,Female,James,Garcia,91,233,8,26
71,Female,Daniel,Brown,89,226,9,24
27,Female,Linda,Garcia,77,206,10,25
63,Male,David,Miller,79,203,7,23
27,Female,Linda,Garcia,77,206,9,21
63,Female,Mary,Williams,76,119,11,20
27,Female,Linda,Garcia,77,206,10,22
80,Female,Charles,Rodriguez,73,221,6,22
96,Female,Karen,Smith,94,196,14,22
32,Female,Nancy,Garcia,60,152,5,22
20,Male,Elizabeth,Rodriguez,86,183,11,24
18,Male,Sarah,Johnson,92,289,14,24
80,Female,Charles,Rodriguez,73,221,6,27
18,Male,Sarah,Johnson,92,289,12,20
18,Female,Jennifer,Williams,77,116,6,24
20,Male,Elizabeth,Rodriguez,86,183,13,22
80,Female,Charles,Rodriguez,73,221,6,27
66,Male,Robert,Brown,91,292,12,26
35,Male,Susan,Garcia,66,134,12,26
63,Male,David,Miller,79,203,12,23
63,Female,Mary,Williams,76,119,7,28
82,Female,Patricia,Johnson,95,132,9,21
32,Female,Nancy,Garcia,60,152,14,22
66,Male,Robert,Brown,91,292,9,25
36,Female,William,Smith,90,121,12,28
22,Female,James,Garcia,91,233,12,26
52,Male,Thomas,Miller,88,193,5,27
35,Male,Susan,Garcia,66,134,7,22
22,Female,James,Garcia,91,233,12,26
25,Female,John,Brown,87,152,14,25
22,Female,James,Garcia,91,233,11,20
36,Female,William,Smith,90,121,10,27
70,Female,Jessica,Jones,65,193,6,25
63,Male,David,Miller,79,203,5,27
66,Male,Robert,Brown,91,292,13,26
63,Female,Mary,Williams,76,119,13,28
66,Male,Robert,Brown,91,292,8,20
18,Female,Jennifer,Williams,77,116,6,28
